step,age_per_site,migration_rates_per_site,abiotic_value_per_site,species,site,summary
99,0.0,0.0,0.0,Trachinus draco,21,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,21,mean
99,1.1365497729134093,1.3277097670268572,0.007940892689753605,Lumpenus lampretaeformis,21,mean
99,0.0,0.0,0.0,Lycodes vahlii,21,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,21,mean
99,1.1432884984902554,1.4952289900341855,0.022702757331299495,Lycenchelys sarsii,21,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,21,mean
99,0.0,0.0,0.0,Platichthys flesus,22,mean
99,0.0,0.0,0.0,Aphia minuta,22,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,22,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,22,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,22,mean
99,0.0,0.0,0.0,Trachinus draco,22,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,22,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,22,mean
99,1.0934429656469933,1.3954278183403213,0.012189206679922286,Lycodes vahlii,22,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,22,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,22,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,22,mean
99,0.0,0.0,0.0,Platichthys flesus,23,mean
99,0.0,0.0,0.0,Aphia minuta,23,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,23,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,23,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,23,mean
99,0.0,0.0,0.0,Trachinus draco,23,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,23,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,23,mean
99,1.1338888090791552,1.3983338442481899,0.008271795238865228,Lycodes vahlii,23,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,23,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,23,mean
99,2.511627906976744,1.584392842136635,0.009611914638032678,Glyptocephalus cynoglossus,23,mean
99,0.0,0.0,0.0,Platichthys flesus,24,mean
99,1.188266056545187,1.5181623955019006,0.005832167207936012,Aphia minuta,24,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,24,mean
99,2.3260869565217392,1.5737501194500718,0.018915233964842435,Dicentrarchus labrax,24,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,24,mean
99,0.0,0.0,0.0,Trachinus draco,24,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,24,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,24,mean
99,1.153119446263212,1.5009505351081371,0.00979623520714907,Lycodes vahlii,24,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,24,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,24,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,24,mean
99,0.0,0.0,0.0,Platichthys flesus,25,mean
99,0.0,0.0,0.0,Aphia minuta,25,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,25,mean
99,1.0870969868794091,1.4828543908872591,0.0027201835891535924,Dicentrarchus labrax,25,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,25,mean
99,0.0,0.0,0.0,Trachinus draco,25,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,25,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,25,mean
99,0.0,0.0,0.0,Lycodes vahlii,25,mean
99,1.1718827620466965,1.258694961011785,0.006099561174502089,Enchelyopus cimbrius,25,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,25,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,25,mean
99,0.0,0.0,0.0,Platichthys flesus,26,mean
99,0.0,0.0,0.0,Aphia minuta,26,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,26,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,26,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,26,mean
99,0.0,0.0,0.0,Trachinus draco,26,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,26,mean
99,1.0859946554518771,1.3902176595405131,0.006898185855802581,Lumpenus lampretaeformis,26,mean
99,0.0,0.0,0.0,Lycodes vahlii,26,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,26,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,26,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,26,mean
99,0.0,0.0,0.0,Platichthys flesus,27,mean
99,0.0,0.0,0.0,Aphia minuta,27,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,27,mean
99,1.04922910467947,1.4537317819240545,0.001896476678834798,Dicentrarchus labrax,27,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,27,mean
99,0.0,0.0,0.0,Trachinus draco,27,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,27,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,27,mean
99,0.0,0.0,0.0,Lycodes vahlii,27,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,27,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,27,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,27,mean
99,0.0,0.0,0.0,Platichthys flesus,28,mean
99,0.0,0.0,0.0,Aphia minuta,28,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,28,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,28,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,28,mean
99,0.0,0.0,0.0,Trachinus draco,28,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,28,mean
99,2.0,3.5998821791418187,0.0008013582636407857,Lumpenus lampretaeformis,28,mean
99,1.070892935912786,1.3217559512310189,0.004548188908927083,Lycodes vahlii,28,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,28,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,28,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,28,mean
99,0.0,0.0,0.0,Platichthys flesus,29,mean
99,0.0,0.0,0.0,Aphia minuta,29,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,29,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,29,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,29,mean
99,0.0,0.0,0.0,Trachinus draco,29,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,29,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,29,mean
99,0.0,0.0,0.0,Lycodes vahlii,29,mean
99,1.075953989410261,1.377561917655293,0.007685042220831797,Enchelyopus cimbrius,29,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,29,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,29,mean
99,0.0,0.0,0.0,Platichthys flesus,30,mean
99,0.0,0.0,0.0,Aphia minuta,30,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,30,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,30,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,30,mean
99,1.13610685813843,1.4568929721364603,0.02755997838232983,Trachinus draco,30,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,30,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,30,mean
99,0.0,0.0,0.0,Lycodes vahlii,30,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,30,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,30,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,30,mean
99,0.0,0.0,0.0,Platichthys flesus,31,mean
99,0.0,0.0,0.0,Aphia minuta,31,mean
99,1.1096187175043328,1.3261931718373052,0.019694336624701873,Chelidonichthys cuculus,31,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,31,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,31,mean
99,0.0,0.0,0.0,Trachinus draco,31,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,31,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,31,mean
99,0.0,0.0,0.0,Lycodes vahlii,31,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,31,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,31,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,31,mean
99,0.0,0.0,0.0,Platichthys flesus,32,mean
99,0.0,0.0,0.0,Aphia minuta,32,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,32,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,32,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,32,mean
99,1.0797653297230214,1.3008578947372327,0.008893531502509733,Trachinus draco,32,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,32,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,32,mean
99,0.0,0.0,0.0,Lycodes vahlii,32,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,32,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,32,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,32,mean
99,0.0,0.0,0.0,Platichthys flesus,33,mean
99,1.1172876304023844,1.3408057088911216,0.005835061788538514,Aphia minuta,33,mean
99,1.1235420677160004,1.4255169141734325,0.0077549713278364995,Chelidonichthys cuculus,33,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,33,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,33,mean
99,0.0,0.0,0.0,Trachinus draco,33,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,33,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,33,mean
99,0.0,0.0,0.0,Lycodes vahlii,33,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,33,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,33,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,33,mean
99,0.0,0.0,0.0,Platichthys flesus,34,mean
99,0.0,0.0,0.0,Aphia minuta,34,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,34,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,34,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,34,mean
99,0.0,0.0,0.0,Trachinus draco,34,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,34,mean
99,1.057186210820807,1.3555794824678389,0.00481885023577028,Lumpenus lampretaeformis,34,mean
99,0.0,0.0,0.0,Lycodes vahlii,34,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,34,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,34,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,34,mean
99,0.0,0.0,0.0,Platichthys flesus,35,mean
99,1.183072886962473,1.4134598527234397,0.03233029767549741,Aphia minuta,35,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,35,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,35,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,35,mean
99,1.1616337591947348,1.4364990887555553,0.014023895076306275,Trachinus draco,35,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,35,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,35,mean
99,0.0,0.0,0.0,Lycodes vahlii,35,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,35,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,35,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,35,mean
99,0.0,0.0,0.0,Platichthys flesus,36,mean
99,0.0,0.0,0.0,Aphia minuta,36,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,36,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,36,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,36,mean
99,1.1016117080400147,1.2943136409777292,0.0027561560713574434,Trachinus draco,36,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,36,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,36,mean
99,1.149439601494396,1.4862765683733916,0.0054472788247700715,Lycodes vahlii,36,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,36,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,36,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,36,mean
99,0.0,0.0,0.0,Platichthys flesus,37,mean
99,0.0,0.0,0.0,Aphia minuta,37,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,37,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,37,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,37,mean
99,0.0,0.0,0.0,Trachinus draco,37,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,37,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,37,mean
99,1.1467108086567348,1.3953312655410666,0.05075031833165934,Lycodes vahlii,37,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,37,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,37,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,37,mean
99,0.0,0.0,0.0,Platichthys flesus,38,mean
99,0.0,0.0,0.0,Aphia minuta,38,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,38,mean
99,1.1039731393396754,1.5192717463105374,0.00785914919972662,Dicentrarchus labrax,38,mean
99,1.1683982683982683,1.4050280235564865,0.0007706288008656576,Scophthalmus rhombus,38,mean
99,0.0,0.0,0.0,Trachinus draco,38,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,38,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,38,mean
99,0.0,0.0,0.0,Lycodes vahlii,38,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,38,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,38,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,38,mean
99,0.0,0.0,0.0,Platichthys flesus,39,mean
99,0.0,0.0,0.0,Aphia minuta,39,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,39,mean
99,1.0862426872994904,1.3470772008123195,0.009571351365407254,Dicentrarchus labrax,39,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,39,mean
99,0.0,0.0,0.0,Trachinus draco,39,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,39,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,39,mean
99,0.0,0.0,0.0,Lycodes vahlii,39,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,39,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,39,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,39,mean
99,0.0,0.0,0.0,Platichthys flesus,40,mean
99,0.0,0.0,0.0,Aphia minuta,40,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,40,mean
99,1.1072966975590655,1.3912240624169685,0.009118312146649016,Dicentrarchus labrax,40,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,40,mean
99,0.0,0.0,0.0,Trachinus draco,40,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,40,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,40,mean
99,0.0,0.0,0.0,Lycodes vahlii,40,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,40,mean
99,1.228157537347216,1.2825648486454198,0.006143914549546903,Lycenchelys sarsii,40,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,40,mean
99,0.0,0.0,0.0,Platichthys flesus,41,mean
99,0.0,0.0,0.0,Aphia minuta,41,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,41,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,41,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,41,mean
99,0.0,0.0,0.0,Trachinus draco,41,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,41,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,41,mean
99,1.0747960357005968,1.375451346293737,0.0072242947966602005,Lycodes vahlii,41,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,41,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,41,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,41,mean
99,0.0,0.0,0.0,Platichthys flesus,42,mean
99,2.093220338983051,1.5445060184491697,0.03467842370704244,Aphia minuta,42,mean
99,1.182620658030494,1.365390841631474,0.03998034334883624,Chelidonichthys cuculus,42,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,42,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,42,mean
99,0.0,0.0,0.0,Trachinus draco,42,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,42,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,42,mean
99,0.0,0.0,0.0,Lycodes vahlii,42,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,42,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,42,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,42,mean
99,0.0,0.0,0.0,Platichthys flesus,43,mean
99,1.121703241393195,1.438290431023809,0.01906766936723309,Aphia minuta,43,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,43,mean
99,1.1264701812647018,1.4212855033420255,0.005523070066941054,Dicentrarchus labrax,43,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,43,mean
99,0.0,0.0,0.0,Trachinus draco,43,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,43,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,43,mean
99,0.0,0.0,0.0,Lycodes vahlii,43,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,43,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,43,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,43,mean
99,0.0,0.0,0.0,Platichthys flesus,44,mean
99,0.0,0.0,0.0,Aphia minuta,44,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,44,mean
99,1.173491975650249,1.304458432592414,0.03956600225906872,Dicentrarchus labrax,44,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,44,mean
99,0.0,0.0,0.0,Trachinus draco,44,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,44,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,44,mean
99,0.0,0.0,0.0,Lycodes vahlii,44,mean
99,1.1134958487899664,1.2795039283905774,0.0037382675646521935,Enchelyopus cimbrius,44,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,44,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,44,mean
99,0.0,0.0,0.0,Platichthys flesus,45,mean
99,0.0,0.0,0.0,Aphia minuta,45,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,45,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,45,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,45,mean
99,1.0870014347202295,1.36280841708245,0.003473074053781713,Trachinus draco,45,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,45,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,45,mean
99,0.0,0.0,0.0,Lycodes vahlii,45,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,45,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,45,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,45,mean
99,0.0,0.0,0.0,Platichthys flesus,46,mean
99,0.0,0.0,0.0,Aphia minuta,46,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,46,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,46,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,46,mean
99,0.0,0.0,0.0,Trachinus draco,46,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,46,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,46,mean
99,1.0738135434252485,1.3966413783264608,0.0020101668371632735,Lycodes vahlii,46,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,46,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,46,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,46,mean
99,0.0,0.0,0.0,Platichthys flesus,47,mean
99,0.0,0.0,0.0,Aphia minuta,47,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,47,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,47,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,47,mean
99,0.0,0.0,0.0,Trachinus draco,47,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,47,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,47,mean
99,1.103500046917519,1.3600360297595528,0.009432285033169152,Lycodes vahlii,47,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,47,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,47,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,47,mean
99,0.0,0.0,0.0,Platichthys flesus,48,mean
99,0.0,0.0,0.0,Aphia minuta,48,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,48,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,48,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,48,mean
99,0.0,0.0,0.0,Trachinus draco,48,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,48,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,48,mean
99,1.1009202143796137,1.395643446815368,0.011732336837519947,Lycodes vahlii,48,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,48,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,48,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,48,mean
99,0.0,0.0,0.0,Platichthys flesus,49,mean
99,1.1330651918887213,1.4949189228779975,0.00478177741210553,Aphia minuta,49,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,49,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,49,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,49,mean
99,0.0,0.0,0.0,Trachinus draco,49,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,49,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,49,mean
99,0.0,0.0,0.0,Lycodes vahlii,49,mean
99,1.1396543671181691,1.3633609366443877,0.02759039705275828,Enchelyopus cimbrius,49,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,49,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,49,mean
99,0.0,0.0,0.0,Platichthys flesus,50,mean
99,0.0,0.0,0.0,Aphia minuta,50,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,50,mean
99,1.1260830594562294,1.4373353156654611,0.0037200610826946595,Dicentrarchus labrax,50,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,50,mean
99,1.1018106570098294,1.3434659857572522,0.0025188087790821534,Trachinus draco,50,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,50,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,50,mean
99,0.0,0.0,0.0,Lycodes vahlii,50,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,50,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,50,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,50,mean
99,0.0,0.0,0.0,Platichthys flesus,51,mean
99,1.220422004521477,1.4536054931722593,0.026810081611159546,Aphia minuta,51,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,51,mean
99,1.1521134225520073,1.4136546652976092,0.031124662730722116,Dicentrarchus labrax,51,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,51,mean
99,0.0,0.0,0.0,Trachinus draco,51,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,51,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,51,mean
99,0.0,0.0,0.0,Lycodes vahlii,51,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,51,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,51,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,51,mean
99,0.0,0.0,0.0,Platichthys flesus,52,mean
99,0.0,0.0,0.0,Aphia minuta,52,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,52,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,52,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,52,mean
99,1.0979245554330632,1.4661192768872398,0.016642152865410546,Trachinus draco,52,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,52,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,52,mean
99,0.0,0.0,0.0,Lycodes vahlii,52,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,52,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,52,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,52,mean
99,0.0,0.0,0.0,Platichthys flesus,53,mean
99,0.0,0.0,0.0,Aphia minuta,53,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,53,mean
99,1.0,3.718585563564407,0.007242741327016998,Dicentrarchus labrax,53,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,53,mean
99,0.0,0.0,0.0,Trachinus draco,53,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,53,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,53,mean
99,0.0,0.0,0.0,Lycodes vahlii,53,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,53,mean
99,1.0668203767346762,1.4736104473450764,0.0046540232440781355,Lycenchelys sarsii,53,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,53,mean
99,0.0,0.0,0.0,Platichthys flesus,54,mean
99,0.0,0.0,0.0,Aphia minuta,54,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,54,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,54,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,54,mean
99,0.0,0.0,0.0,Trachinus draco,54,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,54,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,54,mean
99,0.0,0.0,0.0,Lycodes vahlii,54,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,54,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,54,mean
99,1.0698145646567605,1.2890382238083449,0.006778980126772432,Glyptocephalus cynoglossus,54,mean
99,0.0,0.0,0.0,Platichthys flesus,55,mean
99,0.0,0.0,0.0,Aphia minuta,55,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,55,mean
99,0.0,0.0,0.0,Dicentrarchus labrax,55,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,55,mean
99,0.0,0.0,0.0,Trachinus draco,55,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,55,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,55,mean
99,1.0836809038593527,1.470834537430976,0.009582873317372566,Lycodes vahlii,55,mean
99,0.0,0.0,0.0,Enchelyopus cimbrius,55,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,55,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,55,mean
99,0.0,0.0,0.0,Platichthys flesus,56,mean
99,0.0,0.0,0.0,Aphia minuta,56,mean
99,0.0,0.0,0.0,Chelidonichthys cuculus,56,mean
99,1.3239951278928137,1.4743529599244876,-0.0007476122339594447,Dicentrarchus labrax,56,mean
99,0.0,0.0,0.0,Scophthalmus rhombus,56,mean
99,0.0,0.0,0.0,Trachinus draco,56,mean
99,0.0,0.0,0.0,Hippoglossoides platessoides,56,mean
99,0.0,0.0,0.0,Lumpenus lampretaeformis,56,mean
99,0.0,0.0,0.0,Lycodes vahlii,56,mean
99,1.0932499272621472,1.3811937981195357,0.006320271624417147,Enchelyopus cimbrius,56,mean
99,0.0,0.0,0.0,Lycenchelys sarsii,56,mean
99,0.0,0.0,0.0,Glyptocephalus cynoglossus,56,mean
99,0.0,0.0,0.0,Platichthys flesus,57,mean
99,1.0996720116618075,1.349344104530671,0.007321494840790621,Aphia minuta,57,mean
